time,open,high,low,close,Volume,Volume MA
2020-10-21T14:00:00Z,12100,12100,11900.01,11900.01,0.07444978,0.30712037599998804
2020-10-21T15:00:00Z,12100,12100,11900,12100,0.05611858,0.309542513499988
2020-10-21T16:00:00Z,12100,12100,12100,12100,0.10645487,0.313415756999988
2020-10-21T17:00:00Z,12100,12100,12100,12100,0.35816693,0.329764500499988
2020-10-21T18:00:00Z,12100,12100,12100,12100,0.08608179,0.32971765399998804
2020-10-21T19:00:00Z,11900,12100,11900,12100,0.04877107,0.331964098999988
2020-10-21T20:00:00Z,11900,11900,11900,11900,0.00764348,0.29489754999998796
2020-10-21T22:00:00Z,12100,12100,12000,12000,0.0182765,0.29374271499998794
2020-10-21T23:00:00Z,12000,12000,11830.83,11830.83,0.02894246,0.29459919449998795
2020-10-22T00:00:00Z,12100,12100,12100,12100,0.00082479,0.293331495499988
2020-10-22T02:00:00Z,11830.83,11830.83,11830.83,11830.83,0.00364489,0.282064645499988
2020-10-22T09:00:00Z,11832,11832,11832,11832,0.001,0.280885986999988
2020-10-22T10:00:00Z,12100,12100,12100,12100,0.00111983,0.27994450399998805
2020-10-22T11:00:00Z,12100,12100,12100,12100,0.12917273,0.285969829499988
2020-10-22T12:00:00Z,12100,12100,12100,12100,0.00548264,0.285998616999988
2020-10-22T15:00:00Z,12100,12100,12100,12100,0.00044298,0.277039690499988
2020-10-22T18:00:00Z,12100,12100,12100,12100,0.23456115,0.09990060899998801
2020-10-22T20:00:00Z,11832.05,12100,11832.05,12100,0.36300464,0.11476716399998801
2020-10-22T21:00:00Z,11900,11900,11856.97,11856.97,0.00525479,0.11137430499998802
2020-10-23T06:00:00Z,12090,12090,12090,12090,0.05312314,0.07912685199998802
2020-10-23T11:00:00Z,12090,12090,12090,12090,0.00571959,0.07569034249998803
2020-10-23T12:00:00Z,12000,12000,12000,12000,0.00199833,0.07298432999998802
2020-10-23T14:00:00Z,12000,12000,11900,11900,0.06090489,0.07070683099998802
2020-10-23T16:00:00Z,11900,11900,11100,11900,0.75346497,0.09047173299998804
2020-10-23T21:00:00Z,11899.99,11899.99,11011,11011,0.11983195,0.09215924099998804
2020-10-24T02:00:00Z,11650,11650,11650,11650,0.00044,0.08974268749998804
2020-10-24T03:00:00Z,11800,11899.99,11800,11899.99,0.02199633,0.09046032999998803
2020-10-24T05:00:00Z,11881.04,11881.04,11881.04,11881.04,0.02407782,0.09075039599998803
2020-10-24T06:00:00Z,11250,11810,11011.01,11810,0.01872578,0.09023956199998803
2020-10-24T14:00:00Z,11810,11900,11810,11900,0.04458867,0.09242775599998804
2020-10-24T15:00:00Z,11900,11960,11900,11960,0.01682119,0.09308657099998804
2020-10-24T17:00:00Z,11959.99,11959.99,11959.99,11959.99,0.02852342,0.09446274199998804
2020-10-24T19:00:00Z,11959.99,12100,11959.99,12100,0.40313567,0.11456353399998805
2020-10-24T21:00:00Z,12100,12100,11940.56,11940.56,0.00801902,0.10850584849998804
2020-10-24T23:00:00Z,11940.56,11940.56,11940.56,11940.56,0.00588833,0.10852613299998803
2020-10-25T03:00:00Z,11950,11950,11950,11950,0.00044,0.10852598399998806
2020-10-25T04:00:00Z,12100,12100,12100,12100,0.00311074,0.09695346349998804
2020-10-25T22:00:00Z,12099.89,12099.89,12099.89,12099.89,0.06126419,0.08186644099998805
2020-10-26T02:00:00Z,12099.89,12099.89,12099.89,12099.89,0.00842817,0.08202510999998805
2020-10-26T05:00:00Z,12099.89,12099.9,12099.89,12099.9,0.01932245,0.08033507549998804
2020-10-26T08:00:00Z,12099.9,12099.9,12099.9,12099.9,0.00609825,0.08035400849998804
2020-10-26T10:00:00Z,12100,12100,12100,12100,0.08953553,0.08473086849998804
2020-10-26T11:00:00Z,12100,12100,12100,12100,0.00352312,0.08186177999998805
2020-10-26T13:00:00Z,12100,12100,12090,12090,0.02473331,0.04542519699998805
2020-10-26T14:00:00Z,12100,12100,12100,12100,0.04806446,0.04183682249998805
2020-10-26T18:00:00Z,12100,12100,12100,12100,0.00823636,0.04222664049998805
2020-10-26T19:00:00Z,12100,12100,12100,12100,0.01084707,0.041669177499988046
2020-10-26T23:00:00Z,12100,12100,12100,12100,0.0026405,0.04059731149998805
2020-10-27T02:00:00Z,12090,12100,12090,12100,0.00368461,0.03984525299998805
2020-10-27T07:00:00Z,11705.02,12100,11705.02,12100,0.00749029,0.037990333999988045
2020-10-27T10:00:00Z,12100,12100,12100,12100,0.00412892,0.037355720499988046
2020-10-27T11:00:00Z,12100,12297.74,12100,12297.74,0.47883966,0.05987153249998804
2020-10-27T13:00:00Z,12297.74,12297.74,12297.74,12297.74,0.00762091,0.04009579449998805
2020-10-27T15:00:00Z,12297,12297,12297,12297,0.03018775,0.041204230999988045
2020-10-27T16:00:00Z,12297,12400,12297,12400,0.10895624,0.04635762649998805
2020-10-27T17:00:00Z,12400,12600,12400,12600,0.12363837,0.05251754499998804
2020-10-27T20:00:00Z,12045,12045,12045,12045,0.03556829,0.05414042249998805
2020-10-28T03:00:00Z,12599.99,13500,12599.99,13500,1.37,0.11957721299998805
2020-10-28T06:00:00Z,12500,12500,12060,12060,0.15,0.12665580449998803
2020-10-28T08:00:00Z,12100,12100,12100,12100,0.00067,0.12572318199998803
2020-10-28T10:00:00Z,12998.99,13399.97,12998.99,13399.97,0.04615243,0.12772589099998802
2020-10-28T11:00:00Z,13399.97,13399.97,13399.97,13399.97,0.0045437,0.12347629949998802
2020-10-28T12:00:00Z,12200.02,12200.02,12200.02,12200.02,0.06076909,0.126338597999988
2020-10-28T14:00:00Z,12200.02,12200.02,12060,12060,0.06204615,0.12820423999998803
2020-10-28T19:00:00Z,12500,12500,12500,12500,0.00208511,0.125905272499988
2020-10-28T20:00:00Z,12070,12070,12060,12060,0.28524202,0.13975555549998803
2020-10-28T21:00:00Z,12498,12498,12498,12498,0.05441756,0.14193407999998803
2020-10-28T22:00:00Z,12498,13000,12498,13000,0.4579009,0.164697099999988
2020-10-28T23:00:00Z,13000,13000,13000,13000,0.09571,0.169298369499988
2020-10-29T00:00:00Z,13168.34,13168.34,13168.34,13168.34,0.00048145,0.16894792749998802
2020-10-29T06:00:00Z,13168.34,13168.34,13168.34,13168.34,0.00062347,0.168772654999988
2020-10-29T07:00:00Z,13168.34,13184.7,13168.34,13184.7,0.07098664,0.14838000399998802
2020-10-29T11:00:00Z,12523.78,12523.78,12496.07,12496.07,0.75721345,0.18585963099998803
2020-10-29T14:00:00Z,13248.99,13249.9,13248.99,13249.9,0.08,0.18835024349998802
2020-10-29T15:00:00Z,13229,13229,13229,13229,0.00088744,0.18294680349998804
2020-10-29T16:00:00Z,13229,13350,13229,13350,0.19,0.18626488499998803
2020-10-29T17:00:00Z,13490,13490,13490,13490,0.00793625,0.18488328299998805
2020-10-29T18:00:00Z,13490,13500,13490,13500,0.04246026,0.11850629599998803
2020-10-29T23:00:00Z,12600,12600,12555,12555,0.02070143,0.11204136749998803
2020-10-30T16:00:00Z,13295,13299.99,13295,13299.99,0.00766368,0.11239105149998803
2020-10-31T09:00:00Z,13300,13308,13300,13308,0.03790184,0.11197852199998803
2020-10-31T11:00:00Z,13544.08,13999.97,12620.01,12620.01,0.68770952,0.14613681299998801
2020-10-31T13:00:00Z,13999.05,13999.05,13999.05,13999.05,0.00090649,0.14314368299998803
2020-10-31T17:00:00Z,13500.01,13702.51,13500.01,13702.51,0.252918,0.15268727549998803
2020-10-31T20:00:00Z,13798.09,13807,13798.09,13798.09,0.26127731,0.16564688549998804
2020-10-31T21:00:00Z,13798.09,13798.09,13798.09,13798.09,0.07599256,0.15518441249998804
2020-10-31T23:00:00Z,13896.07,13896.07,13896.07,13896.07,0.0181405,0.15337055949998804
2020-11-01T00:00:00Z,13798.09,13798.09,13798.09,13798.09,2.34424969,0.24768799899998806
2020-11-01T06:00:00Z,13500.01,13822.51,13500.01,13822.51,0.00362213,0.24308360549998803
2020-11-01T09:00:00Z,13800,13800,13800,13800,0.0404226,0.24508066299998807
2020-11-01T11:00:00Z,13800,13800,13800,13800,0.06530131,0.24831455499998806
2020-11-02T09:00:00Z,13264.13,13799.9,12820.65,13799.9,0.00623225,0.24507683549998807
2020-11-02T11:00:00Z,13557.89,13593.83,13557.89,13593.83,0.02989638,0.20871098199998808
2020-11-02T19:00:00Z,13300,13300,13300,13300,0.19968344,0.2146951539999881
2020-11-02T23:00:00Z,13500,13661.99,13500,13661.99,0.00799821,0.21505069249998812
2020-11-03T12:00:00Z,13578.21,13578.21,13578.21,13578.21,0.19504338,0.21530286149998812
2020-11-03T13:00:00Z,13585.4,13585.4,13585.4,13585.4,0.02,0.21590604899998808
2020-11-03T17:00:00Z,13585.1,13600,13585.1,13600,0.01959301,0.2147626864999881
2020-11-03T19:00:00Z,13600,13600,13600,13600,0.02273234,0.2148642319999881
2020-11-03T22:00:00Z,13800,13800,13800,13800,0.07068849,0.2180154724999881
2020-11-03T23:00:00Z,13950,14001,13950,14001,0.21693809,0.2269672849999881
2020-11-04T00:00:00Z,14010,14278.46,14010,14278.46,0.27035855,0.20609973649998808
2020-11-04T04:00:00Z,13900.01,13900.01,13900.01,13900.01,0.02790933,0.20744987849998808
2020-11-04T08:00:00Z,13796.27,13796.27,13796.27,13796.27,0.01467716,0.19553783649998807
2020-11-04T10:00:00Z,13991.45,13991.45,13991.45,13991.45,0.00214416,0.18258117899998808
2020-11-04T11:00:00Z,13984.28,13984.28,13984.28,13984.28,0.02380887,0.17997199449998807
2020-11-04T16:00:00Z,13999.99,14000,13999.99,14000,0.5258914,0.2053595394999881
2020-11-04T17:00:00Z,14100,14100,14100,14100,0.1,0.0931470549999881
2020-11-04T18:00:00Z,14000,14000,14000,14000,0.00997,0.09346444849998811
2020-11-04T19:00:00Z,14000,14000,14000,14000,0.01523,0.0922048184999881
2020-11-04T20:00:00Z,14080,14080,13900.02,13900.02,0.03396053,0.09063777949998811
2020-11-04T23:00:00Z,14200,14200,14200,14200,0.00190775,0.09042155449998811
2020-11-05T02:00:00Z,14200,14200,14200,14200,0.10311343,0.09408240699998811
2020-11-05T03:00:00Z,14279.96,14279.96,14279.96,14279.96,0.01399639,0.0847980544999881
2020-11-05T05:00:00Z,14279.96,14279.96,14279.96,14279.96,0.00793839,0.08479506349998811
2020-11-05T07:00:00Z,14279.96,14300,14279.96,14300,0.26206522,0.08814615549998811
2020-11-05T10:00:00Z,14429.99,14500,14429.99,14500,0.42447486,0.1083698984999881
2020-11-05T11:00:00Z,14006.15,14600,14006.15,14064.41,0.21817685,0.1182990904999881
2020-11-05T12:00:00Z,14600,14620,14044.24,14620,0.1732502,0.1258249834999881
2020-11-05T13:00:00Z,14620,14749.99,14620,14749.99,0.02448206,0.12351466199998809
2020-11-05T14:00:00Z,14400.03,14400.03,14400.03,14400.03,0.02363713,0.11384961399998808
2020-11-05T16:00:00Z,14980,15448.85,14900.01,15440,0.34354824,0.11750909849998807
2020-11-05T17:00:00Z,14900.01,15100,14700.01,14700.01,0.68213822,0.15022054299998808
2020-11-05T18:00:00Z,15134.97,15139.83,15134.97,15139.83,0.02312416,0.15064289299998807
2020-11-05T20:00:00Z,15076.85,15146.49,15076.85,15146.49,0.04013249,0.1525423094999881
2020-11-05T21:00:00Z,15167.26,15167.26,14500.02,14564.74,0.03515721,0.15310972649998808
2020-11-05T22:00:00Z,15417.53,15553.18,14564.46,15296.88,0.33000649,0.1433154809999881
2020-11-05T23:00:00Z,15560,15685.32,14900.01,14900.01,0.0766751,0.1421492359999881
2020-11-06T00:00:00Z,15481.66,15481.66,15481.66,15481.66,0.00316162,0.1418088169999881
2020-11-06T01:00:00Z,15800,15800.03,15800,15800.03,0.03545179,0.14281990649998813
2020-11-06T03:00:00Z,15720,15720,15720,15720,0.0242,0.14233187999998814
2020-11-06T04:00:00Z,15475.01,15475.01,15475,15475,0.00305499,0.14238924199998812
2020-11-06T05:00:00Z,14905.84,15825,14905.83,15825,0.08654406,0.14156077349998814
2020-11-06T06:00:00Z,14965.91,15825.87,14965.91,15825.87,0.00776598,0.1412492529999881
2020-11-06T09:00:00Z,15160,15792.97,15001.27,15001.27,0.07858481,0.14478157399998812
2020-11-06T11:00:00Z,15618.49,15697.71,15618.49,15697.71,0.00165898,0.1317612619999881
2020-11-06T12:00:00Z,15600.7,15600.7,15016.72,15016.72,0.03135445,0.1121052414999881
2020-11-06T14:00:00Z,15544.75,15544.75,15544.75,15544.75,0.0021227,0.10130253399998812
2020-11-06T17:00:00Z,15425.14,15425.14,15425.14,15425.14,0.00068591,0.09267431949998813
2020-11-06T18:00:00Z,15429.12,15429.12,15412.2,15412.2,0.01412349,0.09215639099998812
2020-11-06T19:00:00Z,15401.18,15547.1,15401.18,15537.05,0.05805611,0.09387733999998812
2020-11-06T20:00:00Z,15436.55,15436.55,15378,15411.21,0.13206928,0.08330339199998812
2020-11-06T21:00:00Z,15509.72,15554,15000,15000,0.36390056,0.06739150899998812
2020-11-06T23:00:00Z,15600,15600,15528.63,15528.63,0.15296365,0.07388348349998812
2020-11-07T00:00:00Z,15528.63,15528.63,15528.63,15528.63,0.0014462,0.07194916899998813
2020-11-07T15:00:00Z,15318.65,15319.64,15282.82,15291.78,0.5067145,0.09552703349998812
2020-11-07T16:00:00Z,15260.12,15288.79,14586,15288.79,0.80424559,0.11923898849998812
2020-11-07T18:00:00Z,14586.01,15599.99,13600,14600,3.82461978,0.3066362224999881
2020-11-07T19:00:00Z,14600,14949.99,14600,14949.99,0.87161398,0.35005884049998814
2020-11-07T20:00:00Z,14654,14654,14157.01,14157.01,0.39953782,0.3682631419999881
2020-11-07T21:00:00Z,14250.01,14250.01,14250.01,14250.01,0.21465456,0.37778586999998814
2020-11-08T01:00:00Z,14278.86,14278.86,14278.86,14278.86,0.11475394,0.38337081749998814
2020-11-08T07:00:00Z,14304.39,14304.39,14304.39,14304.39,0.0025,0.3791686144999882
2020-11-08T10:00:00Z,15100,15100,15100,15100,0.31233824,0.3943972274999882
2020-11-08T11:00:00Z,15100,15100,15100,15100,0.1161433,0.3962751519999882
2020-11-08T12:00:00Z,15330,15395,15330,15395,0.05359532,0.39887196899998817
2020-11-08T16:00:00Z,15200,15250,15200,15250,1.14646234,0.4546273634999881
2020-11-08T17:00:00Z,15392,15756,15392,15756,0.19417519,0.46422998799998816
2020-11-08T18:00:00Z,14726,14726,14710.89,14710.89,0.02639477,0.46551543099998816
2020-11-08T20:00:00Z,15500,15650.48,15500,15650.48,0.95942665,0.5127805889999881
2020-11-09T11:00:00Z,15010,15555,15010,15555,0.00332101,0.5100438339999881
2020-11-09T12:00:00Z,15055.42,15881.29,15010.02,15881.29,0.04754147,0.5058174434999881
2020-11-09T13:00:00Z,15483.35,15483.35,15483.35,15483.35,0.00220818,0.4877328244999882
2020-11-09T14:00:00Z,15100,15100,15100,15100,0.36267219,0.49821825149998816
2020-11-09T15:00:00Z,15010,15010,15010,15010,0.00942594,0.4986172384999882
2020-11-09T16:00:00Z,14710,14710,14411.4,14411.4,0.02295289,0.47442915799998814
2020-11-09T19:00:00Z,15300,15387.33,15300,15387.33,0.10609341,0.4395215489999881
2020-11-09T21:00:00Z,15450.63,15450.63,15450.63,15450.63,0.00064722,0.24832292099998812
2020-11-09T22:00:00Z,14721.22,14721.22,14721.22,14721.22,0.00743985,0.2051142144999881
2020-11-09T23:00:00Z,15000,15000,15000,15000,0.00404856,0.1853397514999881
2020-11-10T00:00:00Z,14736.02,15538.93,14736.02,15538.93,0.00220605,0.1747173259999881
2020-11-10T06:00:00Z,14711.86,14711.86,14711.86,14711.86,0.00047404,0.1690033309999881
2020-11-10T07:00:00Z,14722.64,14722.64,14722.64,14722.64,0.05716299,0.1717364804999881
2020-11-10T08:00:00Z,15492.83,15492.83,15492.83,15492.83,0.0540876,0.1588239484999881
2020-11-10T10:00:00Z,15498.86,15498.86,15498.86,15498.86,0.006585,0.1533460334999881
2020-11-10T11:00:00Z,15397.37,15397.37,15397.37,15397.37,0.00324731,0.1508286329999881
2020-11-10T14:00:00Z,15000.01,15225,15000.01,15225,0.05446286,0.09622865899998809
2020-11-10T17:00:00Z,15300,15300,15300,15300,0.04958586,0.0889991924999881
2020-11-10T19:00:00Z,15247,15250.98,15247,15250.98,0.00335848,0.0878473779999881
2020-11-10T20:00:00Z,15254.97,15254.97,15249.98,15249.98,0.12893557,0.04632282399998809
2020-11-11T11:00:00Z,15670.47,15670.47,15670.47,15670.47,0.00085575,0.0461995609999881
2020-11-11T13:00:00Z,15649.59,15649.59,15649.59,15649.59,0.00451523,0.0440482489999881
2020-11-11T16:00:00Z,15670.47,15670.47,15670.47,15670.47,0.00034859,0.0439552694999881
2020-11-11T17:00:00Z,15890,15890,15890,15890,0.00509132,0.0260762259999881
2020-11-11T19:00:00Z,15886.74,15886.74,15886.74,15886.74,0.00152121,0.025680989499988104
2020-11-11T21:00:00Z,15780.22,15880.85,15780.22,15880.85,0.09328795,0.029197742499988105
2020-11-11T23:00:00Z,15861.73,15861.73,15861.73,15861.73,0.00945672,0.024365907999988105
2020-11-12T00:00:00Z,15646.06,15646.06,15646.06,15646.06,0.00620092,0.024643592999988105
2020-11-12T03:00:00Z,15734.52,15734.52,15734.52,15734.52,0.00162435,0.0243528179999881
2020-11-12T07:00:00Z,15890,15890,15890,15890,0.00610072,0.024455425999988102
2020-11-12T08:00:00Z,15890,15890,15890,15890,0.07798673,0.028244459999988102
2020-11-12T09:00:00Z,15890,15890,15890,15890,0.2066709,0.038554302999988105
2020-11-12T10:00:00Z,15963.84,16000,15925.93,15925.93,2.1562593,0.1435091184999881
2020-11-12T11:00:00Z,15800,15800,15800,15800,0.0031531,0.14096239349998813
2020-11-12T20:00:00Z,16139.7,16139.7,16139.7,16139.7,0.00309795,0.14078804099998812
2020-11-12T22:00:00Z,16200,16300,16200,16299.35,0.07035089,0.1441432199999881
2020-11-12T23:00:00Z,16300,16300,16300,16300,0.08993561,0.14591685749998812
2020-11-13T00:00:00Z,16300,16300,16300,16300,0.41469799,0.1641724639999881
2020-11-13T07:00:00Z,16184.45,16184.45,16184.45,16184.45,0.00064443,0.16403676149998808
2020-11-13T11:00:00Z,16052.09,16052.09,16052.09,16052.09,0.00027558,0.1576037619999881
2020-11-13T15:00:00Z,16196.23,16196.23,16196.23,16196.23,0.00308713,0.15771533099998808
2020-11-13T16:00:00Z,16128,16128,16100,16108.81,1.09171788,0.2120754634999881
2020-11-13T22:00:00Z,16300,16300,16300,16300,0.00131999,0.2121240334999881
2020-11-13T23:00:00Z,16366,16366,16366,16366,0.00197055,0.2119679949999881
2020-11-14T08:00:00Z,16100,16100,16000,16000,0.11929166,0.2178565174999881
2020-11-14T09:00:00Z,16000,16000,16000,16000,0.12238134,0.2193111869999881
2020-11-14T10:00:00Z,15850,15850,15806,15806,1.03979387,0.2708280444999881
2020-11-14T11:00:00Z,15980.19,15980.19,15826.18,15826.18,0.09269411,0.27515270399998804
2020-11-14T13:00:00Z,15966.11,15966.11,15966.11,15966.11,0.00035262,0.27508911749998805
2020-11-14T17:00:00Z,15958.08,15958.08,15958.08,15958.08,0.01265188,0.27541667549998805
2020-11-15T00:00:00Z,15980.19,15980.19,15980.19,15980.19,0.06758472,0.27489657499998804
2020-11-15T03:00:00Z,15953.06,15955.07,15948.03,15948.03,0.01327116,0.2652265879999881
2020-11-15T07:00:00Z,16083.69,16083.69,16083.69,16083.69,0.00621746,0.15772449599998808
2020-11-15T10:00:00Z,16074.64,16074.64,16074.64,16074.64,0.0414566,0.15963967099998808
2020-11-15T11:00:00Z,16057.56,16147.99,16046.51,16046.51,0.07778056,0.1633738014999881
2020-11-15T12:00:00Z,16026.41,16026.41,16026.41,16026.41,0.00311985,0.1600122494999881
2020-11-15T14:00:00Z,16147.99,16175.87,16003.34,16144.98,0.15078762,0.1630548499999881
2020-11-15T16:00:00Z,16066.6,16074.64,16066.6,16074.64,0.00622511,0.14263120599998808
2020-11-15T17:00:00Z,15994.26,15994.26,15994.26,15994.26,0.00653422,0.14292569549998807
2020-11-15T19:00:00Z,15835,15835,15835,15835,0.00074333,0.1429490829999881
2020-11-15T22:00:00Z,15765.49,15765.49,15765.48,15765.48,0.06477933,0.14603369299998809
2020-11-16T04:00:00Z,15947.6,15947.6,15439.49,15439.49,0.22941678,0.1029186379999881
2020-11-16T05:00:00Z,16074.64,16074.64,16074.64,16074.64,0.00323442,0.10301435949998812
2020-11-16T06:00:00Z,16160.57,16160.57,16160.57,16160.57,0.00145617,0.10298864049998813
2020-11-16T07:00:00Z,16174.49,16174.49,16174.49,16174.49,0.00119904,0.09708400949998812
2020-11-16T10:00:00Z,16125,16125,16125,16125,0.00032,0.09098094249998813
2020-11-16T13:00:00Z,16413.27,16419.3,16267.04,16419.3,0.01257043,0.039619770499988126
2020-11-16T16:00:00Z,16456,16500,16452.15,16500,0.03371095,0.036670612499988126
2020-11-16T17:00:00Z,16500,16679.33,16500,16679.33,0.48476693,0.06089132799998812
2020-11-16T19:00:00Z,16666.02,16986.5,16626.8,16717.86,0.1072496,0.06562121399998813
2020-11-16T20:00:00Z,16948.52,16966.77,16706.17,16944.84,0.03546092,0.06401502399998812
2020-11-16T21:00:00Z,16753.68,16987.99,16750.91,16987.99,0.02259592,0.06448126199998813
2020-11-16T22:00:00Z,16636.26,16640.23,16636.26,16640.23,0.01954815,0.06514779649998814
2020-11-17T02:00:00Z,16644.21,16644.21,16644.21,16644.21,0.00524128,0.06333703049998814
2020-11-17T05:00:00Z,16706.7,16706.7,16590.24,16590.24,0.01692969,0.06029448699998814
2020-11-17T06:00:00Z,16564.6,16564.6,16564.6,16564.6,0.02492505,0.06138474699998814
2020-11-17T08:00:00Z,16665.11,16665.11,16665.11,16665.11,0.00602263,0.054146497499988136
2020-11-17T10:00:00Z,16807.18,16807.18,16807.18,16807.18,0.00230994,0.05395073899998813
2020-11-17T11:00:00Z,16823.34,16862.16,16776.61,16776.61,0.08715319,0.05798168749998813
2020-11-17T12:00:00Z,16985,16985,16985,16985,0.0034147,0.05811525599998814
2020-11-17T14:00:00Z,16985,17000,16985,17000,1.05527777,0.10764017799998812
2020-11-17T15:00:00Z,17125,17187.58,17113.93,17125,0.12295134,0.10231690599998813
2020-11-17T16:00:00Z,17337.85,17500,17337.85,17500,0.47993789,0.12615207949998813
2020-11-17T18:00:00Z,17569.88,17815.95,17569.88,17815.95,0.06526144,0.12934234299998812
2020-11-17T19:00:00Z,17500,17879.4,17000.01,17879.4,0.37441218,0.14800299999998812
2020-11-17T20:00:00Z,17609.53,17609.53,17609.53,17609.53,0.05974799,0.15097439949998812
2020-11-17T21:00:00Z,17556.83,17562.76,17000.01,17000.01,0.17504485,0.15909812049998812
2020-11-17T22:00:00Z,17462.24,17478.17,17462.24,17478.17,0.8076387,0.19779450799998813
2020-11-17T23:00:00Z,17500,17500,17500,17500,0.0196482,0.1745385714999881
2020-11-18T00:00:00Z,17500,17500,17500,17500,0.34266215,0.1863091989999881
2020-11-18T01:00:00Z,17000.11,17500,17000.11,17500,0.06595853,0.18783407949998812
2020-11-18T03:00:00Z,17500,17500,17500,17500,1.63206875,0.2683077209999881
2020-11-18T04:00:00Z,17800,18000,17800,18000,0.30494364,0.2825774954999881
2020-11-18T05:00:00Z,18062.95,18062.95,18062.95,18062.95,0.00311884,0.2824713734999881
2020-11-18T06:00:00Z,17561.1,17561.1,17300,17300.01,0.46029971,0.3046398744999881
2020-11-18T07:00:00Z,17300,17300,17300,17300,0.001,0.3034436219999881
2020-11-18T08:00:00Z,17999.99,17999.99,17999.99,17999.99,0.00191944,0.3032384624999881
2020-11-18T10:00:00Z,17898.9,17898.9,17898.9,17898.9,0.02,0.3041229654999881
2020-11-18T11:00:00Z,17990,18000,17990,18000,0.15461843,0.30749622749998806
2020-11-18T12:00:00Z,18000,18000,18000,18000,0.02907791,0.308779387999988
2020-11-18T13:00:00Z,17859.73,18000,17859.73,18000,0.14094537,0.263062767999988
2020-11-18T14:00:00Z,18000,18000,17854.54,17854.54,0.01357039,0.25759372049998797
2020-11-18T15:00:00Z,17503.05,17503.05,17413.59,17413.59,0.06145603,0.236669627499988
2020-11-18T16:00:00Z,17888.04,17888.04,17351.63,17351.63,0.12,0.23940655549998796
2020-11-18T17:00:00Z,17740,18000,17740,18000,0.00234221,0.22080305699998798
2020-11-18T18:00:00Z,17800,17800,17800,17800,0.2007201,0.22785166249998795
2020-11-18T19:00:00Z,17810,17810,17740,17740,0.01285279,0.21974205949998799
2020-11-18T20:00:00Z,17738,17738,17738,17738,0.05139756,0.18193000249998798
2020-11-18T21:00:00Z,17608.53,17738,17608.53,17738,0.02633239,0.18226421199998796
2020-11-19T01:00:00Z,18000,18035.97,18000,18035.97,0.05593552,0.16792788049998794
2020-11-19T06:00:00Z,17765.74,17765.74,17765.74,17765.74,0.00237865,0.16474888649998792
2020-11-19T08:00:00Z,17600,17600,17593.18,17593.18,0.01097249,0.08369407349998793
2020-11-19T10:00:00Z,17390.59,17544.84,17390.59,17544.84,0.01466767,0.06918027499998793
2020-11-19T11:00:00Z,17649.8,17649.8,17649.8,17649.8,0.00184138,0.06911640199998792
2020-11-19T12:00:00Z,17649.8,17950,17649.8,17950,0.04872734,0.04853778349998793
2020-11-19T14:00:00Z,17950,17950,17823,17950,2.00229375,0.14860247099998794
2020-11-19T15:00:00Z,17950,17950,17950,17950,0.05030578,0.15102178799998794
2020-11-19T16:00:00Z,17950,17950,17950,17950,0.16758769,0.15840117249998792
2020-11-19T17:00:00Z,17950,17950,17950,17950,0.68313652,0.18482707699998793
2020-11-20T04:00:00Z,18000,18000,18000,18000,0.0003,0.18338818149998795
2020-11-20T07:00:00Z,18200,18501.59,18200,18501.59,0.06284138,0.17948298199998797
2020-11-20T09:00:00Z,18383.32,18383.32,18180,18180,0.04142339,0.18087563199998796
2020-11-20T11:00:00Z,18500,18500,18450,18450,0.01904535,0.17875509799998796
2020-11-20T13:00:00Z,18410.9,18410.9,18410.9,18410.9,0.02715837,0.17411301649998795
2020-11-20T14:00:00Z,18419.5,18805.78,18419.5,18805.78,0.12397148,0.18019447999998792
2020-11-20T15:00:00Z,18000.02,18595.74,18000.01,18595.74,0.17136913,0.17872693149998792
2020-11-20T16:00:00Z,18669.48,18669.48,18669.48,18669.48,0.0005,0.17810929199998793
2020-11-20T17:00:00Z,18595.73,18800,18595.73,18800,0.04829808,0.17795431799998793
2020-11-20T18:00:00Z,18595.73,18595.73,18595.73,18595.73,0.04470337,0.17887286699998795
2020-11-20T19:00:00Z,18832.09,18832.09,18832.09,18832.09,0.00051295,0.17610173849998795
2020-11-20T21:00:00Z,18806.73,18806.73,18491.25,18491.25,0.02636897,0.17730125449998796
2020-11-20T23:00:00Z,18840.04,18840.04,18804.71,18804.71,0.00389919,0.17694758949998796
2020-11-21T02:00:00Z,18900,18900,18900,18900,0.002,0.17631420599998796
2020-11-21T06:00:00Z,18580.81,18853.16,18580.81,18853.16,0.04644432,0.17854435299998794
2020-11-21T07:00:00Z,18838.02,18838.02,18838.02,18838.02,0.00138655,0.17617731349998794
2020-11-21T09:00:00Z,18619.01,18619.01,18510.16,18510.16,0.0363898,0.07788211599998793
2020-11-21T11:00:00Z,18500.01,18500.01,13000,17700,2.99771501,0.22525257749998792
2020-11-21T12:00:00Z,18999.66,18999.92,18999.66,18999.92,0.10180413,0.2219633994999879
2020-11-21T13:00:00Z,17085.8,18578.82,15600,18578.82,0.70420643,0.22301689499998786
2020-11-21T14:00:00Z,18900,18900,18900,18900,0.00033917,0.22301885349998787
2020-11-21T15:00:00Z,18620,18620,18620,18620,0.00346373,0.22004997099998785
2020-11-21T16:00:00Z,18668.11,18668.11,18668.11,18668.11,0.079776,0.22196760149998784
2020-11-21T17:00:00Z,18502.13,18900,18502,18900,0.04430846,0.22323075699998784
